id_funcionario,departmento,regiao,educacao,genero,canal_recrutamento,numero_treinamentos,idade,aval_ano_anterior,tempo_servico,promovido
63753,Logistica,Nordeste,Superior,M,Outro,1,50,3,8,0
9192,Logistica,Norte,Superior,M,Outro,1,28,,1,0
30143,RH,Sul,Mestrado ou Doutorado,F,Indicado,1,57,3,13,0
23360,Marketing,Sul,Mestrado ou Doutorado,M,Outro,2,42,2,10,0
53301,Logistica,Sul,Mestrado ou Doutorado,M,Outsourcing,1,34,3,8,0
29073,Logistica,Sul,Superior,F,Outsourcing,1,34,5,8,0
36460,Logistica,Nordeste,Superior,M,Outro,1,29,,1,0
3171,Logistica,Centro,Mestrado ou Doutorado,F,Indicado,1,32,4,7,0
55062,Logistica,Sudeste,Superior,F,Outsourcing,1,27,5,2,0
64798,Analytics,Nordeste,Superior,M,Outro,3,30,,1,0
7908,Tecnologia,Norte3,Mestrado ou Doutorado,M,Outro,1,46,3,17,0
70048,Marketing,Sudeste,Mestrado ou Doutorado,M,Outro,1,37,3,10,1
63757,Marketing,Sul,Superior,F,Outsourcing,1,48,4,13,0
19046,Tecnologia,Sul,Superior,M,Outro,1,40,5,12,0
37427,Tecnologia,Sul,Superior,M,Outro,1,32,3,6,0
58138,Marketing,Sul,Superior,M,Outro,1,33,1,7,0
68064,Contabilidade,Norte,Superior,F,Outro,1,35,3,6,0
6711,Marketing,Sudeste,,M,Outsourcing,1,23,3,2,0
51002,Analytics,Sul,Mestrado ou Doutorado,M,Outro,1,32,3,4,0
5132,Logistica,Sul,Superior,M,Outsourcing,4,31,3,6,0
15801,Logistica,Nordeste,Superior,F,Outro,1,40,4,13,0
47265,Contabilidade,Sul,Mestrado ou Doutorado,M,Outro,1,43,2,7,0
26798,Logistica,Norte2,Mestrado ou Doutorado,M,Outro,1,38,3,6,0
72203,Marketing,Sudeste,Superior,M,Outro,1,36,5,8,0
46862,Contabilidade,Sudeste,Mestrado ou Doutorado,M,Outro,1,49,5,20,0
75629,Marketing,Nordeste,Superior,F,Outsourcing,1,32,1,4,0
10452,Analytics,Sul,Superior,M,Outro,2,26,3,2,0
37017,Analytics,Sudeste,Superior,M,Outsourcing,1,55,3,18,0
76427,RH,Nordeste,Mestrado ou Doutorado,F,Outro,1,35,3,5,0
46925,Logistica,Nordeste,Mestrado ou Doutorado,F,Outro,1,36,4,6,0
43828,Marketing,Norte0,Superior,M,Outro,1,29,5,4,0
58383,Contabilidade,Centro,Superior,M,Outro,1,46,3,19,0
20660,Pesquisa,Nordeste,Superior,M,Outsourcing,2,30,3,4,0
46166,Marketing,Sul,Superior,M,Outro,1,51,5,19,0
11123,Marketing,Sudeste,Mestrado ou Doutorado,M,Outro,1,37,3,7,0
67946,Analytics,Norte2,,M,Outro,1,27,3,2,0
41763,Marketing,Nordeste,,M,Outro,1,43,1,4,0
40628,RH,Norte2,Superior,F,Outro,1,31,3,7,0
61482,Logistica,Sudeste,Mestrado ou Doutorado,F,Outsourcing,2,38,4,9,0
63083,Marketing,Sul,Mestrado ou Doutorado,F,Outro,1,43,1,10,0
33789,Tecnologia,Sudeste,Superior,M,Outsourcing,3,29,3,4,0
3540,Tecnologia,Nordeste,Mestrado ou Doutorado,F,Outsourcing,1,30,3,2,0
51292,RH,Sul,Superior,F,Outro,1,49,5,22,0
137,Analytics,Sudeste,Mestrado ou Doutorado,M,Outro,1,49,4,5,0
73204,Marketing,Sudeste,Mestrado ou Doutorado,M,Outsourcing,1,36,2,5,0
73753,Contabilidade,Nordeste,Mestrado ou Doutorado,M,Outsourcing,1,33,1,3,0
49737,Marketing,Nordeste,Mestrado ou Doutorado,M,Outro,3,52,3,25,0
22462,Marketing,Norte2,Superior,F,Outro,1,29,,1,0
36905,Logistica,Sudeste,Superior,M,Outro,1,37,3,11,0
16004,Finance,Nordeste,Ensino Medio,M,Outro,1,25,3,3,0
10002,RH,Sul,Ensino Medio,M,Outsourcing,1,24,,1,0
43176,Tecnologia,Sudeste,Mestrado ou Doutorado,F,Indicado,1,37,4,13,0
12538,Logistica,Sudeste,Superior,M,Outro,1,35,5,10,1
56140,Tecnologia,Nordeste,Superior,F,Outro,1,33,3,4,1
71196,Contabilidade,Sul,Superior,F,Outsourcing,1,33,5,9,0
57893,Tecnologia,Sul,Superior,F,Outro,1,59,3,28,0
5640,Analytics,Sul,Superior,M,Outsourcing,1,29,,1,0
41208,Logistica,Sul,Superior,F,Outro,1,38,2,8,0
55857,Logistica,Sul,Superior,M,Outsourcing,1,48,4,13,0
27907,Legal,Sudeste,Superior,M,Outro,1,31,3,1,0
5933,Tecnologia,Sul,Mestrado ou Doutorado,F,Outsourcing,1,32,1,5,0
44678,Contabilidade,Nordeste,Superior,M,Outro,3,24,3,2,0
48266,Tecnologia,Sudeste,Mestrado ou Doutorado,M,Outsourcing,2,37,5,5,0
46639,Marketing,Sudeste,Superior,F,Outsourcing,1,32,5,8,1
21523,Marketing,Centro,Superior,M,Outro,1,31,3,2,0
32437,Logistica,Sul,Superior,M,Outsourcing,2,45,3,5,0
65689,Marketing,Sul,Superior,M,Outro,1,57,5,6,0
73819,Logistica,Sul,Mestrado ou Doutorado,M,Outro,2,39,2,8,0
74019,Contabilidade,Sul,Mestrado ou Doutorado,M,Outsourcing,1,42,1,4,0
76698,Logistica,Sudeste,Superior,F,Outro,1,45,3,4,1
70387,Logistica,Norte0,Mestrado ou Doutorado,M,Outsourcing,1,41,3,3,0
56162,Tecnologia,Nordeste,Mestrado ou Doutorado,F,Outsourcing,1,41,1,11,0
26260,Marketing,Nordeste,Mestrado ou Doutorado,M,Outsourcing,1,34,1,7,0
53188,Marketing,Norte,Superior,M,Outsourcing,1,47,5,18,0
34074,Marketing,Norte,Mestrado ou Doutorado,M,Outsourcing,1,33,5,7,0
38934,Logistica,Nordeste,Mestrado ou Doutorado,F,Outsourcing,1,48,3,15,1
39799,Logistica,Sul,Superior,M,Outro,1,34,4,3,0
40775,Marketing,Sudeste,Mestrado ou Doutorado,M,Outro,1,35,5,4,0
41928,Analytics,Sudeste,Mestrado ou Doutorado,M,Outsourcing,1,35,5,4,0
31364,Tecnologia,Sul,Superior,F,Outsourcing,2,26,3,2,0
25351,Marketing,Sudeste,Mestrado ou Doutorado,M,Outsourcing,1,45,3,17,0
72690,Marketing,Nordeste,Mestrado ou Doutorado,F,Outsourcing,1,31,3,1,0
11666,Marketing,Sudeste,Superior,M,Outsourcing,1,30,5,7,0
10167,Marketing,Nordeste,Superior,M,Outsourcing,1,46,1,5,0
43399,Logistica,Sul,Superior,F,Outro,1,60,5,4,0
72916,Logistica,Nordeste,Superior,M,Outro,1,44,5,11,0
19440,Tecnologia,Nordeste,Mestrado ou Doutorado,M,Outsourcing,3,35,3,3,0
55444,Marketing,Nordeste,Superior,M,Outsourcing,2,33,2,6,0
10360,Logistica,Sudeste,Superior,M,Outsourcing,1,38,4,8,0
66637,Tecnologia,Nordeste,Mestrado ou Doutorado,M,Outsourcing,1,39,3,5,0
63026,Marketing,Nordeste,Superior,M,Outro,1,30,3,2,0
53981,Logistica,Sul,Superior,M,Outsourcing,1,31,,1,0
66248,Marketing,Sudeste,Superior,M,Outsourcing,1,57,4,3,0
73279,Marketing,Sul,Superior,F,Outro,1,34,1,7,0
57365,Logistica,Sul,Superior,M,Outro,1,38,3,4,0
36691,Marketing,Sudeste,,M,Outro,1,24,,1,0
31987,Contabilidade,Sul,Mestrado ou Doutorado,M,Outro,1,45,3,16,1
73265,Marketing,Sudeste,Mestrado ou Doutorado,M,Outro,1,40,1,11,0
62530,Contabilidade,Norte2,Superior,M,Outro,2,32,3,3,0
52716,Marketing,Sul,Superior,F,Outsourcing,2,29,3,2,0
12930,Finance,Sul,Superior,F,Outro,1,39,4,11,0
70371,Analytics,Nordeste,Superior,M,Outsourcing,1,32,3,7,0
32774,Logistica,Sul,Mestrado ou Doutorado,M,Outro,2,57,4,7,0
78119,Contabilidade,Sudeste,Superior,F,Outro,1,36,3,4,0
50338,Marketing,Sul,Superior,M,Outro,1,34,1,5,0
64630,RH,Nordeste,Mestrado ou Doutorado,F,Outro,1,33,5,7,0
1830,Tecnologia,Sul,Mestrado ou Doutorado,M,Outsourcing,1,39,2,4,0
60743,Finance,Sul,Superior,F,Outsourcing,2,32,4,8,0
77734,Tecnologia,Sul,Superior,M,Indicado,1,31,3,6,0
51440,Marketing,Nordeste,Superior,M,Outro,1,31,1,7,0
58579,Contabilidade,Nordeste,Superior,F,Outro,1,25,3,3,0
38123,Marketing,Centro,Superior,F,Outsourcing,1,43,5,4,0
57033,Logistica,Sul,Superior,M,Outsourcing,1,25,,1,0
42513,Contabilidade,Sul,Mestrado ou Doutorado,F,Outro,1,50,1,16,0
29146,Logistica,Nordeste,Mestrado ou Doutorado,M,Outro,3,32,3,4,1
72935,Finance,Norte2,Superior,M,Outsourcing,1,28,3,2,0
16889,Marketing,Sul,Superior,M,Outro,1,32,1,5,0
6181,Marketing,Sudeste,Superior,M,Outsourcing,1,34,5,5,0
9025,Logistica,Sudeste,Superior,M,Outro,1,30,5,4,0
65024,Logistica,Sudeste,Mestrado ou Doutorado,F,Outsourcing,1,33,5,6,1
61874,Contabilidade,Sudeste,Mestrado ou Doutorado,M,Outsourcing,2,46,4,19,0
30900,Marketing,Centro,Superior,M,Outsourcing,1,35,4,10,1
44381,Logistica,Sudeste,Superior,M,Outro,1,33,5,8,1
805,Logistica,Nordeste,Superior,M,Outsourcing,1,30,4,4,0
10468,Contabilidade,Sudeste,Superior,M,Outsourcing,2,33,5,4,0
54127,Marketing,Nordeste,Superior,M,Outro,1,28,4,5,0
63027,Tecnologia,Nordeste,Mestrado ou Doutorado,M,Outro,1,38,3,8,0
26944,Marketing,Sul,Superior,F,Outsourcing,1,34,2,7,1
6788,Marketing,Sul,,F,Outro,2,40,,1,0
51318,Contabilidade,Norte,Superior,F,Outsourcing,2,30,3,5,0
30551,Logistica,Centro,Superior,F,Outsourcing,1,29,2,7,0
74141,Pesquisa,Nordeste,Superior,M,Outsourcing,1,30,3,3,0
16399,Marketing,Norte,Superior,M,Outsourcing,1,38,4,10,0
10389,Logistica,Sudeste,Superior,M,Outro,3,40,3,11,0
15369,Analytics,Nordeste,,F,Outro,1,29,4,5,0
41337,RH,Sul,Mestrado ou Doutorado,F,Outsourcing,1,53,4,25,0
633,Marketing,Sul,Superior,F,Outsourcing,1,26,3,2,0
30155,Analytics,Norte2,Superior,M,Outro,2,28,,1,0
59337,Analytics,Nordeste,Mestrado ou Doutorado,M,Outsourcing,1,26,,1,0
3968,Contabilidade,Nordeste,Superior,M,Outro,1,28,3,4,0
1709,RH,Sudeste,Superior,F,Outsourcing,1,30,3,3,0
1588,Logistica,Sul,Mestrado ou Doutorado,M,Outro,1,59,4,4,0
573,Pesquisa,Nordeste,Superior,F,Outro,1,29,,1,0
24750,Tecnologia,Sudeste,Superior,M,Outsourcing,1,31,3,4,0
9098,Contabilidade,Sudeste,Superior,F,Outro,1,26,3,2,0
41768,Logistica,Sudeste,Mestrado ou Doutorado,F,Outsourcing,1,37,3,10,0
43660,Logistica,Sudeste,Superior,F,Outsourcing,1,25,3,1,0
8027,Tecnologia,Norte,Superior,M,Outro,1,27,2,3,0
15774,Logistica,Sul,Mestrado ou Doutorado,M,Outsourcing,1,39,4,10,0
4857,Analytics,Sul,Superior,M,Outro,1,36,5,3,1
58988,Contabilidade,Norte,Mestrado ou Doutorado,M,Outro,2,35,5,6,1
54550,Tecnologia,Sudeste,Superior,F,Outro,1,28,,1,0
31552,Marketing,Norte,Superior,M,Outro,1,30,,1,0
76968,Contabilidade,Nordeste,Mestrado ou Doutorado,M,Outsourcing,1,37,5,9,0
73203,Tecnologia,Sul,Mestrado ou Doutorado,M,Outsourcing,2,35,1,9,0
60095,Marketing,Sul,Mestrado ou Doutorado,F,Outro,1,30,1,5,0
6731,Pesquisa,Sudeste,Superior,M,Outsourcing,1,30,5,1,1
39725,Tecnologia,Sul,Superior,M,Outro,1,45,4,3,0
70021,Contabilidade,Norte,Mestrado ou Doutorado,M,Outro,1,36,3,7,0
22958,Marketing,Sudeste,Superior,M,Outsourcing,1,37,3,4,0
21955,Contabilidade,Sul,Superior,F,Outsourcing,2,39,3,4,0
72984,Logistica,Sudeste,Superior,M,Outro,1,37,5,6,0
63667,Contabilidade,Nordeste,Superior,M,Outro,1,28,,1,1
4147,Contabilidade,Nordeste,Mestrado ou Doutorado,M,Outsourcing,1,40,3,12,0
28714,Marketing,Norte,Superior,M,Outro,1,30,5,3,0
51959,Logistica,Norte,Mestrado ou Doutorado,M,Outro,1,36,4,7,0
68716,Marketing,Sul,Superior,F,Outro,1,27,2,4,0
30802,Logistica,Sudeste,Superior,F,Outro,1,29,1,4,0
34542,Tecnologia,Sul,Superior,F,Outsourcing,7,31,3,5,0
32970,Contabilidade,Nordeste,Mestrado ou Doutorado,M,Outro,1,36,4,7,0
10936,Logistica,Centro,Superior,M,Outro,1,30,4,4,0
20326,Analytics,Sul,Mestrado ou Doutorado,M,Outro,2,32,3,6,0
38445,Marketing,Sul,Superior,M,Outsourcing,1,29,5,2,0
18621,Marketing,Sul,Superior,F,Outro,1,29,,1,0
10345,Marketing,Nordeste,Mestrado ou Doutorado,M,Outro,2,38,1,8,0
25834,Contabilidade,Sul,Mestrado ou Doutorado,F,Outro,1,51,3,15,0
333,Finance,Nordeste,Mestrado ou Doutorado,M,Outro,1,32,3,8,0
28850,Tecnologia,Sudeste,Mestrado ou Doutorado,F,Outsourcing,1,36,3,5,0
61888,Logistica,Sul,Superior,M,Outsourcing,2,30,5,5,0
30928,Finance,Nordeste,Superior,F,Outsourcing,1,26,3,5,0
21230,Pesquisa,Sudeste,Superior,M,Outsourcing,2,32,5,3,1
22445,Marketing,Norte0,Superior,M,Outro,2,26,3,3,0
57206,Analytics,Sul,Superior,M,Outsourcing,1,30,4,2,0
57587,Marketing,Sudeste,Superior,F,Outro,1,28,1,2,0
29950,Marketing,Nordeste,Superior,M,Outsourcing,1,40,3,18,1
1825,Legal,Sul,Superior,M,Outro,1,33,1,6,0
5272,Logistica,Sul,Ensino Medio,F,Outsourcing,1,24,,1,1
49389,Legal,Nordeste,Ensino Medio,M,Outro,1,27,,1,0
66875,Logistica,Sudeste,Superior,M,Outsourcing,1,30,4,2,0
51071,Marketing,Centro,Mestrado ou Doutorado,F,Outsourcing,1,37,3,9,0
62499,Logistica,Sul,,F,Outro,1,33,3,9,0
4566,Analytics,Sul,Superior,M,Outro,2,31,3,2,0
77674,Marketing,Norte,Superior,M,Outsourcing,1,43,3,3,0
70679,Marketing,Sul,Mestrado ou Doutorado,F,Outro,1,39,1,10,1
20516,Marketing,Sul,,M,Outro,1,24,3,2,1
45145,Contabilidade,Centro,Mestrado ou Doutorado,M,Outro,1,41,2,12,0
45721,Pesquisa,Centro,Mestrado ou Doutorado,M,Outro,1,35,5,4,0
52241,Marketing,Sudeste,Superior,M,Outsourcing,1,24,,1,0
23337,Marketing,Sudeste,Mestrado ou Doutorado,M,Outsourcing,3,33,2,7,0
8386,Marketing,Sul,Mestrado ou Doutorado,M,Outro,1,35,3,3,0
70491,Marketing,Sul,Superior,M,Outsourcing,1,30,2,8,0
23241,Contabilidade,Sul,Superior,M,Outro,1,29,3,2,0
54003,Marketing,Sudeste,Superior,M,Outro,1,28,5,2,0
24843,Logistica,Sul,Mestrado ou Doutorado,F,Outro,1,48,5,15,0
35222,Tecnologia,Sul,Superior,M,Outro,1,31,3,3,0
47183,Marketing,Sudeste,Superior,M,Outro,1,26,1,3,0
22660,Marketing,Nordeste,,M,Outsourcing,2,24,,1,0
11943,Tecnologia,Nordeste,Superior,F,Indicado,1,30,,1,0
57744,Logistica,Sudeste,Mestrado ou Doutorado,F,Outsourcing,1,38,3,2,0
29142,Marketing,Norte,,M,Outsourcing,1,27,5,3,0
15620,Tecnologia,Sul,Mestrado ou Doutorado,F,Outro,1,49,1,24,0
44301,Tecnologia,Sudeste,Superior,F,Outro,1,32,,1,0
24875,Logistica,Sudeste,Superior,M,Outro,1,26,,1,0
61614,Marketing,Sul,Superior,F,Outro,1,35,5,7,0
73393,Finance,Sul,Superior,F,Outro,2,46,3,3,0
27459,Contabilidade,Nordeste,Mestrado ou Doutorado,M,Outro,1,34,2,6,0
27533,Finance,Nordeste,Superior,F,Outsourcing,2,30,1,3,0
47584,Contabilidade,Sul,,F,Outsourcing,1,53,1,11,0
75636,Marketing,Centro,Mestrado ou Doutorado,M,Outsourcing,1,49,3,17,0
18390,Contabilidade,Nordeste,Mestrado ou Doutorado,F,Outro,1,35,3,5,0
69146,Pesquisa,Nordeste,Mestrado ou Doutorado,M,Outro,1,34,4,4,0
10122,Marketing,Norte0,Superior,M,Outro,7,26,2,5,0
20927,Marketing,Sudeste,Superior,M,Outsourcing,2,29,,1,0
60018,Logistica,Sudeste,Mestrado ou Doutorado,F,Outro,1,37,3,4,0
68791,Analytics,Nordeste,Superior,M,Outro,2,25,4,2,0
25354,Marketing,Sul,Superior,M,Outro,1,47,4,16,1
3491,Analytics,Centro,Superior,M,Outsourcing,1,28,2,5,0
74687,Marketing,Sudeste,Superior,M,Outro,1,32,5,10,0
50049,Contabilidade,Sudeste,Superior,M,Outro,1,34,3,4,0
30088,Logistica,Sul,,M,Outsourcing,1,36,4,3,0
45140,Legal,Nordeste,Superior,M,Outro,1,32,2,6,0
35436,Contabilidade,Nordeste,Mestrado ou Doutorado,M,Outsourcing,2,32,2,5,0
72109,Marketing,Sudeste,Superior,M,Outro,1,29,4,3,0
24397,Logistica,Nordeste,Superior,M,Outro,1,32,4,4,1
44154,Marketing,Nordeste,Superior,M,Outro,5,27,3,2,0
60571,Marketing,Nordeste,Superior,M,Outro,1,34,5,4,0
59722,Marketing,Sudeste,Mestrado ou Doutorado,F,Outro,1,36,3,8,0
27505,Logistica,Sudeste,Superior,M,Outsourcing,1,26,5,2,0
9072,Marketing,Sudeste,Mestrado ou Doutorado,M,Outro,1,33,4,3,1
14939,Marketing,Nordeste,Mestrado ou Doutorado,M,Outro,1,47,1,3,0
13888,Marketing,Sudeste,Superior,M,Outro,1,42,3,2,0
44589,Marketing,Nordeste,Mestrado ou Doutorado,M,Outro,1,38,1,8,0
15024,Tecnologia,Norte2,Superior,F,Outsourcing,4,32,5,8,1
57609,Contabilidade,Sul,Superior,F,Outro,1,44,3,16,0
8470,Marketing,Nordeste,Mestrado ou Doutorado,M,Outro,1,33,4,5,0
47152,Marketing,Nordeste,Superior,M,Outsourcing,2,27,3,3,0
43153,Tecnologia,Sul,Mestrado ou Doutorado,M,Outro,2,50,5,14,0
4464,Contabilidade,Norte,Superior,F,Outro,2,29,3,4,0
17190,Contabilidade,Sudeste,Superior,M,Outro,1,29,5,4,1
109,Tecnologia,Nordeste,,M,Outsourcing,2,28,3,2,0
48753,Analytics,Sul,Superior,M,Outro,1,44,5,7,0
17602,Logistica,Sudeste,Superior,F,Outro,1,32,4,2,0
71562,Analytics,Sul,Mestrado ou Doutorado,M,Outsourcing,2,30,3,6,0
70593,Logistica,Norte,Superior,M,Outro,1,37,5,4,0
4445,Logistica,Nordeste,Superior,F,Outsourcing,1,37,3,5,0
47038,Marketing,Sudeste,Superior,M,Outsourcing,1,32,1,4,0
31070,Contabilidade,Norte,Superior,M,Outsourcing,1,36,3,2,0
33000,Contabilidade,Sul,Superior,F,Outro,2,34,3,4,0
20974,Finance,Sudeste,Superior,F,Outro,1,30,3,3,0
64764,Tecnologia,Sul,Superior,M,Outsourcing,1,26,,1,1
38060,Marketing,Sudeste,Mestrado ou Doutorado,M,Outsourcing,1,31,1,2,0
40172,Tecnologia,Sul,Superior,M,Indicado,1,41,5,7,0
36808,Logistica,Sul,Mestrado ou Doutorado,M,Outsourcing,1,33,2,7,0
9763,Logistica,Sul,Superior,M,Outro,1,25,4,3,0
76038,Logistica,Sudeste,Superior,F,Outsourcing,1,39,3,6,0
71813,Contabilidade,Centro,Superior,F,Outsourcing,1,31,3,6,0
42426,Tecnologia,Sul,Mestrado ou Doutorado,F,Outsourcing,1,56,2,16,0
61602,Marketing,Sudeste,Superior,M,Outro,1,30,1,3,0
48737,Logistica,Centro,Superior,M,Outro,2,29,5,5,1
65518,Marketing,Nordeste,Mestrado ou Doutorado,M,Outsourcing,1,31,4,3,0
70606,Pesquisa,Norte,Mestrado ou Doutorado,M,Outsourcing,2,28,4,2,0
7717,Analytics,Sul,Superior,M,Outro,2,30,2,3,0
68386,Analytics,Sudeste,Superior,M,Outsourcing,1,30,1,2,0
51891,Contabilidade,Sudeste,Superior,F,Outro,1,29,4,6,0
36931,Logistica,Sudeste,Superior,F,Outro,1,31,3,3,0
60567,Analytics,Norte,Superior,M,Outro,1,30,3,6,1
22820,Contabilidade,Sul,Superior,M,Outsourcing,1,26,,1,0
11028,Logistica,Sudeste,Superior,M,Outsourcing,1,44,5,4,0
6425,Contabilidade,Nordeste,Mestrado ou Doutorado,F,Outro,1,31,1,6,0
13047,Tecnologia,Norte3,Superior,F,Outro,1,35,4,3,0
63491,Contabilidade,Norte,Mestrado ou Doutorado,M,Outro,1,41,3,3,0
44748,Marketing,Norte,Superior,M,Outro,1,33,5,7,0
32186,Tecnologia,Norte,Superior,M,Outsourcing,1,33,5,4,0
55275,Logistica,Sul,Ensino Medio,M,Outsourcing,1,26,5,3,0
48682,Marketing,Nordeste,Superior,M,Outsourcing,1,47,4,19,0
74930,Marketing,Sudeste,Superior,M,Outsourcing,1,28,5,5,0
45051,Marketing,Nordeste,Superior,M,Outro,1,32,1,5,0
24675,Marketing,Nordeste,Superior,M,Outro,1,36,3,10,0
28572,Contabilidade,Sudeste,Mestrado ou Doutorado,F,Outro,2,39,3,5,0
38163,Tecnologia,Sudeste,Superior,F,Outro,1,29,5,2,0
65257,Marketing,Sul,,M,Outsourcing,3,45,3,6,0
14988,Logistica,Sul,Superior,M,Outsourcing,1,48,2,4,0
12936,RH,Sul,Superior,M,Outro,2,32,3,5,0
58180,Logistica,Sul,Superior,F,Outro,1,39,2,5,0
20295,Logistica,Sul,Mestrado ou Doutorado,M,Outro,1,53,4,19,0
71073,Marketing,Nordeste,Superior,M,Outro,1,42,3,4,0
2221,Finance,Sul,Mestrado ou Doutorado,F,Outro,2,35,5,4,0
47279,Analytics,Sudeste,Superior,M,Outsourcing,1,30,1,4,0
40019,Analytics,Nordeste,,M,Outro,1,31,4,6,0
50781,Logistica,Sudeste,Superior,M,Outro,1,26,5,3,0
64947,Marketing,Sudeste,Superior,M,Outro,1,35,5,3,1
31258,Marketing,Sudeste,Superior,M,Outsourcing,1,45,1,5,0
11796,Contabilidade,Nordeste,Superior,M,Outsourcing,5,37,3,9,0
69912,Logistica,Sul,Superior,F,Outro,1,42,5,10,0
38974,Marketing,Sudeste,Mestrado ou Doutorado,M,Outro,1,43,5,14,0
39544,Logistica,Sudeste,Superior,M,Outro,1,27,5,2,0
5303,Marketing,Sudeste,Superior,M,Outro,1,26,,1,0
14189,Marketing,Sul,Mestrado ou Doutorado,M,Outsourcing,1,38,1,10,0
35644,Analytics,Nordeste,Mestrado ou Doutorado,M,Outro,1,31,4,5,0
23232,Logistica,Sul,Superior,F,Outsourcing,1,30,2,2,0
28851,Contabilidade,Sul,,F,Outsourcing,1,37,4,11,0
8174,Marketing,Sudeste,Mestrado ou Doutorado,M,Outro,1,35,1,4,0
72379,Logistica,Sudeste,Mestrado ou Doutorado,F,Outsourcing,2,38,5,4,0
7814,Pesquisa,Nordeste,Superior,M,Outsourcing,3,30,5,2,0
54321,Tecnologia,Sudeste,Superior,M,Outsourcing,1,30,,1,1
17873,Marketing,Norte0,Superior,M,Outsourcing,2,28,3,2,0
32272,Logistica,Nordeste,Mestrado ou Doutorado,M,Outro,1,42,4,7,0
31847,Contabilidade,Nordeste,Superior,M,Outsourcing,1,33,2,7,0
11855,Marketing,Sudeste,Mestrado ou Doutorado,M,Outro,1,39,4,4,0
70961,Marketing,Sudeste,,M,Outsourcing,1,33,2,7,0
32378,Tecnologia,Nordeste,Mestrado ou Doutorado,F,Outro,1,43,4,6,0
45064,Logistica,Sudeste,Superior,F,Outsourcing,1,30,4,7,0
28533,Analytics,Sul,Mestrado ou Doutorado,M,Outsourcing,1,37,3,3,0
1412,Tecnologia,Norte,Superior,M,Outro,1,33,4,6,0
15311,Marketing,Sudeste,Mestrado ou Doutorado,M,Outsourcing,1,38,5,10,0
43786,Analytics,Nordeste,Superior,F,Outsourcing,2,27,3,3,1
13825,Logistica,Nordeste,Superior,F,Outsourcing,1,24,5,2,0
36207,Logistica,Sudeste,Superior,F,Outsourcing,1,35,2,10,0
18293,Logistica,Sul,Mestrado ou Doutorado,M,Outro,2,42,5,2,0
21794,Marketing,Sul,Mestrado ou Doutorado,M,Outro,1,32,3,7,0
11349,Marketing,Nordeste,Superior,M,Outro,2,25,3,2,0
65504,Contabilidade,Sul,Mestrado ou Doutorado,F,Outro,1,35,5,6,0
73508,Tecnologia,Sul,Mestrado ou Doutorado,F,Outsourcing,1,54,3,24,0
68754,Marketing,Norte2,Superior,M,Outro,1,33,2,3,0
6099,Marketing,Nordeste,,F,Outsourcing,1,27,,1,0
38634,Analytics,Norte,Superior,M,Outro,2,28,3,2,1
38271,RH,Norte,Mestrado ou Doutorado,F,Outro,1,36,3,8,0
53405,Contabilidade,Sul,Mestrado ou Doutorado,F,Outro,3,51,3,7,0
77609,Logistica,Sudeste,Superior,F,Outsourcing,2,31,3,2,0
22580,Marketing,Nordeste,Superior,M,Outro,2,25,1,4,0
43497,RH,Sul,Mestrado ou Doutorado,M,Outsourcing,1,45,3,3,0
14781,Finance,Sudeste,Superior,M,Outsourcing,1,31,3,4,0
14576,RH,Sudeste,Superior,M,Outro,1,39,3,11,0
45407,Contabilidade,Sul,Superior,F,Outro,1,39,4,5,0
3124,Contabilidade,Nordeste,Superior,F,Outro,1,25,2,2,0
70800,Logistica,Centro,Mestrado ou Doutorado,F,Outsourcing,1,37,5,8,1
35493,Tecnologia,Sul,Superior,M,Outro,1,29,5,3,0
25396,Marketing,Sudeste,Superior,M,Outro,1,27,1,5,0
5283,Logistica,Sul,Superior,M,Outro,1,27,4,3,0
10067,Marketing,Sudeste,Superior,M,Outro,1,47,4,6,0
46585,Finance,Sul,Mestrado ou Doutorado,M,Outsourcing,1,36,4,3,0
3225,Logistica,Sudeste,Superior,M,Outro,1,35,5,9,0
55264,Marketing,Sudeste,Superior,M,Outsourcing,1,35,3,8,0
22333,Tecnologia,Sul,Superior,F,Outsourcing,2,32,3,5,0
63955,Marketing,Norte,Superior,M,Outsourcing,1,26,,1,0
69334,Finance,Sul,Mestrado ou Doutorado,M,Outro,1,33,3,3,1
4310,Marketing,Nordeste,Mestrado ou Doutorado,F,Outsourcing,1,32,2,5,0
45756,Contabilidade,Sudeste,Superior,M,Outro,1,41,5,4,0
10377,Marketing,Nordeste,,M,Outsourcing,1,26,4,2,0
35903,Finance,Nordeste,Mestrado ou Doutorado,M,Outsourcing,1,40,5,4,0
50163,Logistica,Norte,Superior,F,Outsourcing,1,31,3,4,0
25255,Tecnologia,Sudeste,Superior,M,Outro,1,25,3,2,0
21623,Legal,Sul,Mestrado ou Doutorado,M,Outro,1,58,3,15,0
701,Marketing,Norte2,Superior,F,Outro,1,27,1,4,0
3440,Marketing,Nordeste,Superior,M,Outro,1,29,5,5,0
68280,Marketing,Nordeste,Superior,M,Outsourcing,2,33,4,8,0
69785,RH,Sul,Superior,F,Outro,1,28,,1,0
69847,Logistica,Nordeste,Superior,F,Outro,1,32,4,2,0
49317,Finance,Sudeste,Mestrado ou Doutorado,F,Outsourcing,1,36,5,2,0
1159,Contabilidade,Sul,Mestrado ou Doutorado,F,Outro,1,37,3,3,0
19141,RH,Norte2,Superior,M,Outro,1,30,5,7,0
